#DataThief /Users/olmo/Desktop/Screen Shot 2020-04-08 at 13.17.51.png Wednesday 8-Apr-2020 4:03:08 PM
0.4506, 21.1376
0.4873, 19.6143
0.575, 16.9679
0.6997, 14.8735
0.8667, 13.4264
1.0552, 12.7219
1.3423, 12.2459
1.753, 12.0555
2.5436, 12.2079
3.6269, 12.6077
5.263, 13.1027
7.5046, 13.5787
10.5609, 13.9976
13.7953, 14.2832
16.4369, 14.4927
19.7566, 14.7021
