#Data tag : 19v3 , Norm tag: None
#run:fill,time,nls,ncms,delivered(/fb),recorded(/fb)
321990:7108,08/31/18 13:16:37,399,399,0.071406418,0.069476937
322022:7110,08/31/18 22:05:05,1144,1144,0.278449815,0.269380744
322068:7117,09/02/18 04:06:48,257,257,0.087025606,0.083473408
322079:7118,09/02/18 13:21:00,22,22,0.008369015,0.007991648
322106:7120,09/02/18 23:30:40,64,64,0.019047020,0.018281208
322118:7122,09/03/18 08:06:51,395,395,0.114613124,0.110805750
322179:7123,09/03/18 17:53:40,1086,1086,0.269268405,0.259944441
322204:7124,09/04/18 07:30:01,736,736,0.196666684,0.188923035
322222:7124,09/04/18 14:53:45,403,403,0.075091307,0.072375963
322252:7125,09/04/18 21:23:44,1044,1044,0.272049249,0.261272676
322319:7127,09/05/18 12:39:05,54,54,0.021011794,0.019422624
322322:7127,09/05/18 13:29:27,750,750,0.198360774,0.191460825
322324:7127,09/05/18 21:27:53,370,370,0.063453484,0.061594507
322332:7128,09/06/18 03:20:19,452,452,0.136446674,0.131186805
322348:7131,09/06/18 14:41:32,922,922,0.242961559,0.234250675
322355:7132,09/07/18 01:39:53,8,8,0.003117396,0.002754626
322356:7132,09/07/18 01:48:25,313,313,0.093366781,0.090791188
322381:7133,09/07/18 11:48:13,112,112,0.038874186,0.037703525
322407:7135,09/07/18 18:06:24,114,114,0.037569180,0.035472461
322430:7137,09/08/18 02:10:36,96,96,0.033388322,0.032368650
322431:7137,09/08/18 06:34:56,457,457,0.105366706,0.101900980
322480:7139,09/08/18 17:42:09,61,61,0.021394597,0.020565031
322492:7139,09/08/18 20:58:22,756,756,0.143644695,0.138649741
322599:7144,09/09/18 17:13:00,55,55,0.021198690,0.019446287
322602:7144,09/09/18 17:40:01,56,56,0.020942178,0.019722499
322603:7144,09/09/18 18:09:42,6,6,0.002184262,0.001991745
322605:7144,09/09/18 18:13:23,120,120,0.040934795,0.039571505
322617:7144,09/09/18 21:14:06,430,430,0.100907693,0.097823985
322625:7145,09/10/18 04:26:57,604,604,0.170311141,0.164487095
322633:7145,09/10/18 10:51:34,201,201,0.042884576,0.041469187
323414:7213,09/24/18 01:57:29,6,6,0.000916298,0.000870282
323423:7213,09/24/18 05:08:01,35,35,0.005734813,0.005607780
323470:7217,09/24/18 15:04:00,2,2,0.000737224,0.000709804
323471:7217,09/24/18 15:20:39,17,17,0.006122345,0.005747707
323472:7217,09/24/18 16:53:01,12,12,0.003801946,0.003682931
323473:7217,09/24/18 17:42:14,114,114,0.032489237,0.031535469
323474:7217,09/24/18 19:42:20,274,274,0.063114108,0.061366058
323475:7217,09/24/18 22:02:39,7,7,0.001057318,0.000942767
323487:7218,09/25/18 04:19:37,33,33,0.011159764,0.010766063
323488:7218,09/25/18 06:30:31,435,435,0.104189915,0.100840109
323492:7218,09/25/18 11:45:43,27,27,0.005828423,0.005612213
323493:7218,09/25/18 11:58:37,135,135,0.027298528,0.026430464
323495:7218,09/25/18 12:54:31,140,140,0.026052314,0.024993838
323524:7221,09/25/18 22:37:30,189,189,0.063137554,0.060810215
323525:7221,09/26/18 02:05:48,830,830,0.177715654,0.171037519
323526:7221,09/26/18 09:22:43,413,413,0.060195010,0.058771940
323693:7234,09/29/18 02:18:11,10,10,0.003915990,0.003743246
323696:7234,09/29/18 02:33:10,43,43,0.016006000,0.014854869
323702:7234,09/29/18 08:58:07,587,587,0.108475144,0.105547717
323725:7236,09/29/18 19:41:59,32,32,0.011928872,0.011022389
323726:7236,09/29/18 20:51:08,16,16,0.005591605,0.004295097
323727:7236,09/29/18 21:22:24,638,638,0.164583136,0.159083748
323755:7239,09/30/18 12:47:05,286,286,0.085100761,0.082051905
323775:7240,09/30/18 20:33:35,12,12,0.004700838,0.004261823
323778:7240,09/30/18 20:41:26,397,397,0.119738494,0.114531953
323790:7242,10/01/18 08:10:47,237,237,0.084250431,0.080462602
323794:7242,10/01/18 13:29:17,6,6,0.001487004,0.001418475
323841:7245,10/02/18 00:10:30,67,67,0.022595199,0.021060465
323857:7245,10/02/18 02:35:54,84,84,0.022927259,0.021931512
323940:7252,10/03/18 02:47:59,130,130,0.037846167,0.035081715
323954:7252,10/03/18 11:06:37,2,2,0.000416384,0.000303167
323980:7253,10/03/18 14:55:05,29,29,0.010611929,0.010128415
323983:7253,10/03/18 16:15:05,23,23,0.007443245,0.006844866
323997:7253,10/03/18 17:30:39,143,143,0.038280448,0.036072334
324021:7256,10/04/18 03:26:33,111,111,0.035708553,0.033693503
324022:7256,10/04/18 06:50:15,430,430,0.100357112,0.097301152
324077:7259,10/04/18 23:49:08,56,56,0.020546012,0.019691893
324201:7264,10/07/18 00:30:34,558,558,0.130425200,0.125852331
324202:7264,10/07/18 08:52:45,176,176,0.029473052,0.028900104
324205:7264,10/07/18 10:31:04,146,146,0.021634879,0.021081449
324206:7264,10/07/18 11:38:14,119,119,0.016121574,0.015695434
324207:7264,10/07/18 12:44:24,30,30,0.003813225,0.003679670
324209:7264,10/07/18 13:02:20,95,95,0.010999171,0.010791916
324237:7265,10/07/18 22:29:01,4,4,0.001530890,0.001477289
324245:7266,10/08/18 02:05:41,871,871,0.193975368,0.186571599
324293:7270,10/08/18 23:55:38,897,897,0.215729363,0.208252846
324315:7271,10/09/18 16:52:44,26,26,0.009585481,0.009237778
324318:7271,10/09/18 17:53:42,50,50,0.015728427,0.014466634
324420:7274,10/11/18 00:31:10,88,88,0.030087039,0.028796251
324729:7308,10/16/18 09:28:27,52,52,0.004021469,0.003852399
324747:7309,10/16/18 13:52:46,190,190,0.051643930,0.048816144
324764:7309,10/16/18 19:55:10,106,106,0.023149808,0.022458275
324765:7309,10/16/18 20:53:37,284,284,0.052780285,0.051155776
324769:7309,10/17/18 00:00:32,42,42,0.006053282,0.005870901
324772:7309,10/17/18 02:49:10,24,24,0.002950811,0.002889606
324785:7310,10/17/18 06:35:06,22,22,0.007059540,0.006821651
324791:7310,10/17/18 10:04:47,154,154,0.026133525,0.025280413
324835:7314,10/17/18 23:37:04,2,2,0.000745578,0.000721916
324840:7314,10/18/18 00:46:40,4,4,0.001352717,0.001308765
324841:7314,10/18/18 01:20:08,783,783,0.170157024,0.164701186
324846:7314,10/18/18 10:06:07,424,424,0.058220962,0.056512893
324878:7315,10/18/18 16:24:36,1273,1273,0.318668671,0.307484708
324897:7317,10/19/18 07:24:11,13,13,0.004913243,0.004538773
324970:7320,10/19/18 16:54:55,456,456,0.090489516,0.087337535
324980:7321,10/20/18 09:27:06,317,317,0.073744706,0.070109405
324998:7324,10/21/18 05:26:44,40,40,0.013611870,0.012453753
324999:7324,10/21/18 07:49:48,3,3,0.000896857,0.000700191
325000:7324,10/21/18 08:23:44,10,10,0.002463248,0.002250588
325001:7324,10/21/18 10:30:03,48,48,0.010517498,0.010137707
325022:7328,10/22/18 05:28:18,2,2,0.000424064,0.000411286
325057:7331,10/22/18 15:16:20,3,3,0.001090523,0.001053519
325099:7333,10/22/18 22:32:51,62,62,0.022500543,0.021403383
325100:7333,10/23/18 00:24:54,59,59,0.017912823,0.016213882
325101:7333,10/23/18 02:08:09,93,93,0.023899058,0.022466700
325110:7333,10/23/18 05:50:07,5,5,0.001061969,0.001042778
325117:7333,10/23/18 07:41:51,94,94,0.014928596,0.014297740
325159:7334,10/23/18 14:48:53,24,24,0.007778619,0.007000169
325168:7334,10/23/18 16:10:43,1,1,0.000308073,0.000191443
325169:7334,10/23/18 16:20:38,3,3,0.000907735,0.000474689
325170:7334,10/23/18 16:33:14,123,123,0.026775814,0.025826420
325172:7334,10/24/18 00:24:11,95,95,0.013692683,0.012831042
#Summary:
#nfill,nrun,nls,ncms,totdelivered(/fb),totrecorded(/fb)
#92,214,55322,55322,13.231306581,12.764613987
#Check JSON:
#(run,ls) in json but not in results: []
