#Data tag : 19v3 , Norm tag: None
#run:fill,time,nls,ncms,delivered(/fb),recorded(/fb)
323488:7218,09/25/18 06:30:31,706,706,0.183163451,0.176498606
323492:7218,09/25/18 11:45:43,26,26,0.005610978,0.005401693
323493:7218,09/25/18 11:59:00,135,135,0.027270351,0.026392525
323495:7218,09/25/18 12:54:31,185,185,0.033282116,0.032038711
323524:7221,09/25/18 22:36:20,521,521,0.176405840,0.170145965
323525:7221,09/26/18 02:05:25,1088,1088,0.245863649,0.237248178
323526:7221,09/26/18 09:22:43,456,456,0.065677841,0.064145339
323693:7234,09/29/18 02:15:28,38,38,0.014829488,0.013608094
323696:7234,09/29/18 02:33:10,231,231,0.083934989,0.079922180
323702:7234,09/29/18 08:56:34,728,728,0.137163066,0.133240653
323725:7236,09/29/18 19:44:19,70,70,0.025733733,0.024256676
323726:7236,09/29/18 20:49:58,52,52,0.018109750,0.014355280
323727:7236,09/29/18 21:21:14,904,904,0.235216242,0.227058858
323755:7239,09/30/18 12:43:12,694,694,0.217339356,0.209317212
323775:7240,09/30/18 20:33:35,13,13,0.005090822,0.004644840
323778:7240,09/30/18 20:41:26,857,857,0.257539246,0.246914860
323790:7242,10/01/18 08:10:47,765,765,0.243840373,0.233895185
323794:7242,10/01/18 13:29:17,68,68,0.016768359,0.016056603
323841:7245,10/01/18 23:56:54,384,384,0.134127545,0.128022632
323857:7245,10/02/18 02:35:30,354,354,0.098014987,0.094661650
323940:7252,10/03/18 02:47:12,1259,1259,0.345836256,0.331274480
323954:7252,10/03/18 11:06:37,77,77,0.015712808,0.015140930
323980:7253,10/03/18 14:54:19,164,164,0.059989889,0.056980900
323983:7253,10/03/18 16:12:22,177,177,0.057456045,0.054779082
323997:7253,10/03/18 17:30:39,483,483,0.130558818,0.124849934
324021:7256,10/04/18 03:19:57,514,514,0.168577393,0.160097961
324022:7256,10/04/18 06:50:15,553,553,0.131720221,0.127642151
324077:7259,10/04/18 23:49:08,433,433,0.148643420,0.142765353
324201:7264,10/07/18 00:26:17,1206,1206,0.327023171,0.314672622
324202:7264,10/07/18 08:49:38,218,218,0.036820117,0.036007731
324205:7264,10/07/18 10:31:04,160,160,0.023677708,0.022963460
324206:7264,10/07/18 11:38:14,133,133,0.018046575,0.017522834
324207:7264,10/07/18 12:44:24,33,33,0.004195281,0.004054579
324209:7264,10/07/18 13:02:20,139,139,0.016038466,0.015735412
324237:7265,10/07/18 22:24:45,63,63,0.023879167,0.022764849
324245:7266,10/08/18 01:59:05,1458,1458,0.380324153,0.365528037
324293:7270,10/08/18 23:55:38,2143,2143,0.476400748,0.461002078
324315:7271,10/09/18 16:50:47,134,134,0.048976306,0.046689145
324318:7271,10/09/18 17:53:42,320,320,0.100685425,0.096383079
324420:7274,10/11/18 00:26:07,471,471,0.160487285,0.152403233
324729:7308,10/16/18 09:28:27,192,192,0.015255491,0.014711838
324747:7309,10/16/18 13:11:58,897,897,0.259819953,0.248488983
324764:7309,10/16/18 19:54:47,143,143,0.031177102,0.030065379
324765:7309,10/16/18 20:52:50,478,478,0.090476913,0.087679542
324769:7309,10/16/18 23:59:45,328,328,0.047990107,0.046770044
324772:7309,10/17/18 02:48:00,159,159,0.018466321,0.018073824
324785:7310,10/17/18 06:34:19,497,497,0.163396499,0.157157784
324791:7310,10/17/18 10:04:47,1191,1191,0.248228318,0.240481039
324835:7314,10/17/18 23:15:18,138,138,0.050845033,0.044343672
324840:7314,10/18/18 00:41:14,90,90,0.030287131,0.027721689
324841:7314,10/18/18 01:18:35,1206,1206,0.273148981,0.263742876
324846:7314,10/18/18 10:06:07,453,453,0.062942522,0.061043942
324878:7315,10/18/18 16:26:56,1467,1467,0.346154873,0.334182347
324897:7317,10/19/18 07:22:15,17,17,0.006435502,0.005990569
324970:7320,10/19/18 16:53:21,465,465,0.102485733,0.097197920
324980:7321,10/20/18 09:23:36,494,494,0.104106996,0.098048975
324997:7324,10/21/18 05:16:56,2,2,0.000744556,0.000709915
324998:7324,10/21/18 05:42:16,48,48,0.016046534,0.013729553
324999:7324,10/21/18 07:47:51,2,2,0.000598925,0.000419725
325000:7324,10/21/18 08:03:55,100,100,0.024847511,0.023635565
325001:7324,10/21/18 10:30:03,270,270,0.056316086,0.054209208
325022:7328,10/22/18 05:28:18,10,10,0.001946227,0.001892657
325057:7331,10/22/18 15:32:39,5,5,0.001777157,0.001709543
325099:7333,10/22/18 22:32:51,89,89,0.032582685,0.031078374
325100:7333,10/23/18 00:24:54,52,52,0.015724960,0.013862668
325101:7333,10/23/18 02:07:46,317,317,0.080044423,0.076775761
325110:7333,10/23/18 05:50:07,12,12,0.002543031,0.002428554
325117:7333,10/23/18 07:39:08,403,403,0.066974330,0.064796605
325159:7334,10/23/18 14:48:30,175,175,0.056447930,0.053022298
325168:7334,10/23/18 16:09:33,17,17,0.005219249,0.003996053
325169:7334,10/23/18 16:19:51,20,20,0.006051264,0.004706022
325170:7334,10/23/18 16:31:17,757,757,0.184342867,0.177914878
325172:7334,10/24/18 00:24:11,143,143,0.020681489,0.019667622
#Summary:
#nfill,nrun,nls,ncms,totdelivered(/fb),totrecorded(/fb)
#93,221,95428,95428,23.861015503,22.981953093
#Check JSON:
#(run,ls) in json but not in results: []
