#Data tag : 19v3 , Norm tag: None
#run:fill,time,nls,ncms,delivered(/fb),recorded(/fb)
321009:7037,08/08/18 09:43:49,70,70,0.013733219,0.013368838
321010:7037,08/08/18 10:16:22,309,309,0.053876949,0.051815094
321011:7037,08/08/18 12:32:48,180,180,0.026862258,0.024734375
321012:7037,08/08/18 13:58:30,44,44,0.004979146,0.004705155
321051:7039,08/09/18 04:16:34,765,765,0.218725741,0.210063520
321055:7039,08/09/18 10:35:36,706,706,0.124024109,0.121205086
321067:7040,08/09/18 18:22:54,573,573,0.173575375,0.167632690
321068:7040,08/09/18 22:16:40,686,686,0.146868641,0.143007988
321069:7040,08/10/18 02:54:15,311,311,0.050950278,0.049210746
321121:7042,08/10/18 16:22:06,45,45,0.016635624,0.015831462
321122:7042,08/10/18 16:42:10,287,287,0.091614077,0.087749766
321124:7042,08/10/18 19:20:25,679,679,0.158176004,0.152792536
321126:7042,08/11/18 01:08:48,439,439,0.072748840,0.070655348
321134:7043,08/11/18 08:40:42,35,35,0.007693609,0.007458204
321138:7043,08/11/18 09:32:55,695,695,0.140830565,0.136265971
321140:7043,08/11/18 14:25:01,763,763,0.114101673,0.111480793
321149:7045,08/11/18 23:56:50,1321,1321,0.330444945,0.321531258
321167:7047,08/12/18 16:46:58,738,738,0.219144234,0.212398306
321177:7048,08/13/18 05:43:53,92,92,0.032243743,0.031063685
321178:7048,08/13/18 06:57:22,74,74,0.023596124,0.023034517
321218:7052,08/13/18 13:51:20,646,646,0.197737290,0.190764421
321219:7052,08/13/18 18:10:44,753,753,0.153280685,0.149221477
321221:7052,08/14/18 00:13:44,33,33,0.004976021,0.004869503
321233:7053,08/14/18 05:50:28,477,477,0.147226343,0.143403447
321294:7055,08/14/18 17:41:17,48,48,0.017015793,0.015706828
321295:7055,08/14/18 18:01:35,734,734,0.208661372,0.201490287
321296:7055,08/14/18 22:55:44,56,56,0.012397914,0.011876596
321305:7056,08/15/18 04:05:54,1849,1849,0.393900490,0.382094820
321312:7056,08/15/18 20:56:27,691,691,0.055568921,0.054394897
321313:7056,08/16/18 01:56:27,302,302,0.019848882,0.019568438
321396:7058,08/17/18 06:53:12,1184,1184,0.302106479,0.290754238
321397:7058,08/17/18 16:11:03,311,311,0.045880862,0.044613273
321414:7061,08/17/18 23:32:05,837,837,0.241098586,0.232605071
321415:7061,08/18/18 05:21:19,746,746,0.134349261,0.130664882
321433:7063,08/18/18 15:35:44,71,71,0.025465029,0.023623756
321434:7063,08/18/18 16:07:00,559,559,0.162263614,0.157337238
321436:7063,08/18/18 20:20:52,695,695,0.139070334,0.135508442
321457:7065,08/19/18 09:44:50,1272,1272,0.309411377,0.299196903
321461:7065,08/19/18 19:41:40,126,126,0.018145353,0.017661852
321475:7069,08/20/18 02:27:49,1688,1688,0.390095655,0.376960899
321712:7078,08/23/18 13:48:04,241,241,0.085783143,0.082348475
321730:7080,08/23/18 22:26:17,85,85,0.032362729,0.029613948
321732:7080,08/23/18 23:11:04,1323,1323,0.341379632,0.328556555
321735:7080,08/24/18 08:34:37,117,117,0.019664748,0.019085760
321755:7083,08/24/18 16:26:34,273,273,0.079192043,0.076896962
321758:7083,08/24/18 18:21:07,152,152,0.038637372,0.037517590
321760:7083,08/24/18 19:45:38,711,711,0.135837805,0.131895126
321774:7087,08/25/18 13:21:30,14,14,0.005209431,0.005055374
321775:7087,08/25/18 13:36:11,13,13,0.004960631,0.004807240
321776:7087,08/25/18 13:57:38,28,28,0.010260151,0.009946128
321777:7087,08/25/18 14:14:59,120,120,0.040840701,0.036146772
321778:7087,08/25/18 16:07:27,124,124,0.036442030,0.035201381
321780:7087,08/25/18 17:04:57,432,432,0.106177665,0.103194773
321781:7087,08/25/18 20:38:11,350,350,0.065600877,0.063258258
321813:7090,08/26/18 10:30:34,138,138,0.051267345,0.049064001
321815:7090,08/26/18 12:01:16,23,23,0.007776365,0.005120206
321817:7090,08/26/18 12:20:00,475,475,0.136197862,0.131839744
321818:7090,08/26/18 15:50:06,608,608,0.125997288,0.121900005
321820:7090,08/26/18 20:26:15,214,214,0.032880906,0.032068958
321831:7091,08/27/18 01:07:29,434,434,0.145021536,0.139053616
321832:7091,08/27/18 05:17:15,413,413,0.100314805,0.097295314
321833:7091,08/27/18 08:27:00,379,379,0.073253625,0.070939411
321834:7091,08/27/18 11:05:28,324,324,0.050139728,0.048469632
321879:7092,08/27/18 18:06:39,224,224,0.082621268,0.078560723
321880:7092,08/27/18 20:01:46,130,130,0.042742253,0.041375820
321887:7095,08/28/18 01:49:32,769,769,0.241350167,0.232275891
321908:7097,08/28/18 14:34:10,274,274,0.097893068,0.093658470
321909:7097,08/28/18 16:31:34,1488,1488,0.312689182,0.303202581
321917:7098,08/29/18 06:32:23,454,454,0.149203451,0.143416069
321919:7098,08/29/18 10:38:52,2,2,0.000548668,0.000420264
321933:7099,08/29/18 14:53:08,154,154,0.056475848,0.054308579
321961:7101,08/29/18 22:54:31,118,118,0.043415230,0.041633221
321973:7105,08/30/18 10:48:13,891,891,0.259042161,0.249151773
321975:7105,08/30/18 17:37:18,834,834,0.144770115,0.140099600
321988:7108,08/31/18 05:02:09,999,999,0.285345458,0.274325593
321990:7108,08/31/18 13:16:37,429,429,0.076855176,0.074774052
322022:7110,08/31/18 22:04:41,1578,1578,0.406984526,0.392874718
322068:7117,09/02/18 04:06:25,404,404,0.139010786,0.133375362
322079:7118,09/02/18 13:17:53,83,83,0.031599067,0.030058912
322106:7120,09/02/18 23:29:07,535,535,0.175044934,0.168962567
322118:7122,09/03/18 08:05:17,639,639,0.198733915,0.191079131
322179:7123,09/03/18 17:53:40,1432,1432,0.384187645,0.370662539
322204:7124,09/04/18 07:30:01,960,960,0.280465921,0.268673434
322222:7124,09/04/18 14:53:45,466,466,0.085687640,0.082536304
322252:7125,09/04/18 21:23:44,1228,1228,0.331481192,0.318766055
322319:7127,09/05/18 12:39:05,50,50,0.019458640,0.018020208
322322:7127,09/05/18 13:29:27,1080,1080,0.295779996,0.285164117
322324:7127,09/05/18 21:27:53,379,379,0.064904738,0.063003068
322332:7128,09/06/18 03:19:33,726,726,0.223385436,0.214594172
322348:7131,09/06/18 14:41:32,1080,1080,0.292921188,0.281800478
322356:7132,09/07/18 01:46:52,624,624,0.194819543,0.188589843
322381:7133,09/07/18 11:48:13,399,399,0.137211181,0.131344267
322407:7135,09/07/18 18:04:27,439,439,0.145677351,0.138707596
322430:7137,09/08/18 02:10:36,236,236,0.082492515,0.079637918
322431:7137,09/08/18 06:34:56,1011,1011,0.202545075,0.195746869
322480:7139,09/08/18 17:40:13,263,263,0.092661176,0.087425016
322492:7139,09/08/18 20:58:22,1315,1315,0.281168162,0.271621132
322599:7144,09/09/18 17:12:13,61,61,0.023526385,0.021671667
322602:7144,09/09/18 17:40:01,64,64,0.023913725,0.022298156
322603:7144,09/09/18 18:08:09,10,10,0.003641608,0.002693892
322605:7144,09/09/18 18:13:23,250,250,0.083617717,0.080682708
322617:7144,09/09/18 21:13:43,544,544,0.127808104,0.123134173
322625:7145,09/10/18 04:25:23,896,896,0.270660759,0.261107367
322633:7145,09/10/18 10:51:34,206,206,0.043391492,0.041996716
323414:7213,09/24/18 01:57:29,22,22,0.004212754,0.003753504
323423:7213,09/24/18 05:01:48,41,41,0.006711902,0.006292628
323470:7217,09/24/18 14:52:21,19,19,0.007040726,0.006499006
323471:7217,09/24/18 15:18:19,206,206,0.071212012,0.066822128
323472:7217,09/24/18 16:51:04,47,47,0.014940807,0.014102224
323473:7217,09/24/18 17:40:41,150,150,0.042155591,0.039865953
323474:7217,09/24/18 19:42:20,338,338,0.077469668,0.074984302
323475:7217,09/24/18 22:00:42,76,76,0.014610994,0.014004441
323487:7218,09/25/18 03:50:05,359,359,0.127786692,0.122946238
323488:7218,09/25/18 06:30:08,689,689,0.178745501,0.172325511
323492:7218,09/25/18 11:47:40,22,22,0.004742157,0.004564036
323493:7218,09/25/18 11:58:37,130,130,0.026260910,0.025426098
323495:7218,09/25/18 12:54:31,162,162,0.029028610,0.027898076
323524:7221,09/25/18 22:36:20,412,412,0.138241197,0.133327599
323525:7221,09/26/18 02:05:48,978,978,0.219701192,0.211796300
323526:7221,09/26/18 09:22:43,455,455,0.065657870,0.064123121
323693:7234,09/29/18 02:15:28,41,41,0.016013195,0.014719486
323696:7234,09/29/18 02:33:10,234,234,0.085226517,0.081607933
323702:7234,09/29/18 08:56:34,715,715,0.134089233,0.130283781
323725:7236,09/29/18 19:37:19,141,141,0.052599196,0.049620191
323726:7236,09/29/18 20:49:58,45,45,0.015677908,0.012358843
323727:7236,09/29/18 21:21:14,899,899,0.236003004,0.227909289
323755:7239,09/30/18 12:43:12,669,669,0.208083058,0.200455531
323775:7240,09/30/18 20:33:35,17,17,0.006655351,0.006143253
323778:7240,09/30/18 20:42:12,861,861,0.260335487,0.249410406
323790:7242,10/01/18 08:10:47,739,739,0.234410195,0.224738100
323794:7242,10/01/18 13:29:17,65,65,0.016028112,0.015340016
323841:7245,10/01/18 23:56:54,394,394,0.137770830,0.131527818
323857:7245,10/02/18 02:35:30,357,357,0.098889061,0.095513180
323940:7252,10/03/18 02:47:12,1118,1118,0.310096250,0.296430812
323954:7252,10/03/18 11:06:37,68,68,0.013891797,0.013373704
323980:7253,10/03/18 14:54:19,181,181,0.066356402,0.063135520
323983:7253,10/03/18 16:11:58,174,174,0.056388012,0.053606841
323997:7253,10/03/18 17:30:39,431,431,0.116114171,0.110887432
324021:7256,10/04/18 03:19:57,403,403,0.132853370,0.126049134
324022:7256,10/04/18 06:50:15,519,519,0.123391726,0.119540900
324077:7259,10/04/18 23:49:08,445,445,0.152338758,0.146344553
324201:7264,10/07/18 00:26:17,1247,1247,0.343692232,0.330477669
324202:7264,10/07/18 08:49:38,117,117,0.019589413,0.019162703
324205:7264,10/07/18 10:31:04,143,143,0.021146864,0.020502877
324206:7264,10/07/18 11:38:14,121,121,0.016423798,0.015987530
324207:7264,10/07/18 12:44:24,30,30,0.003814434,0.003680801
324209:7264,10/07/18 13:02:20,102,102,0.011698767,0.011482189
324237:7265,10/07/18 22:24:45,63,63,0.023879167,0.022764849
324245:7266,10/08/18 01:59:28,1495,1495,0.387552597,0.372944116
324293:7270,10/08/18 23:57:11,1745,1745,0.371939788,0.360389556
324315:7271,10/09/18 16:50:47,133,133,0.048655129,0.046434881
324318:7271,10/09/18 17:53:42,291,291,0.091527521,0.087566250
324420:7274,10/11/18 00:26:07,513,513,0.170227617,0.162485981
324729:7308,10/16/18 09:28:04,178,178,0.014116085,0.013636874
324747:7309,10/16/18 13:11:58,805,805,0.235424790,0.225214415
324764:7309,10/16/18 19:54:47,138,138,0.030092345,0.029009961
324765:7309,10/16/18 20:52:50,475,475,0.089851546,0.087073260
324769:7309,10/16/18 23:59:45,328,328,0.047990107,0.046770044
324772:7309,10/17/18 02:48:00,155,155,0.018002803,0.017618693
324785:7310,10/17/18 06:34:19,480,480,0.157926144,0.151871430
324791:7310,10/17/18 10:04:47,1148,1148,0.237888767,0.230385123
324835:7314,10/17/18 23:15:18,134,134,0.049294908,0.042877343
324840:7314,10/18/18 00:41:14,85,85,0.028595775,0.026085607
324841:7314,10/18/18 01:18:35,1168,1168,0.270021394,0.260738671
324846:7314,10/18/18 10:06:07,475,475,0.064792179,0.062888636
324878:7315,10/18/18 16:24:36,1429,1429,0.335227241,0.323714192
324897:7317,10/19/18 07:21:51,34,34,0.012838138,0.012085372
324970:7320,10/19/18 16:52:35,1824,1824,0.394211528,0.379756786
324980:7321,10/20/18 09:20:53,1658,1658,0.371907602,0.356658023
324997:7324,10/21/18 05:08:46,26,26,0.009759557,0.008274398
324998:7324,10/21/18 05:23:14,333,333,0.111650188,0.105184899
324999:7324,10/21/18 07:47:04,14,14,0.004195108,0.003883479
325000:7324,10/21/18 08:03:55,338,338,0.089042038,0.085758274
325001:7324,10/21/18 10:29:40,568,568,0.117991473,0.113871146
325022:7328,10/21/18 23:19:59,242,242,0.050177227,0.048557288
325057:7331,10/22/18 15:01:34,191,191,0.069345605,0.066114575
325099:7333,10/22/18 22:31:41,259,259,0.094315534,0.090022823
325100:7333,10/23/18 00:24:54,196,196,0.060905431,0.057543570
325101:7333,10/23/18 02:07:46,433,433,0.111147281,0.107314417
325117:7333,10/23/18 07:39:08,511,511,0.084427661,0.081792231
325159:7334,10/23/18 14:48:30,180,180,0.058018743,0.055125611
325168:7334,10/23/18 16:09:33,18,18,0.005526891,0.004288854
325169:7334,10/23/18 16:19:28,23,23,0.006960291,0.005577620
325170:7334,10/23/18 16:31:17,1078,1078,0.242408770,0.234156686
325172:7334,10/24/18 00:23:24,460,460,0.068016243,0.065943154
#Summary:
#nfill,nrun,nls,ncms,totdelivered(/fb),totrecorded(/fb)
#94,220,97812,97812,24.388421772,23.488493171
#Check JSON:
#(run,ls) in json but not in results: []
